experiment,method,model,trial,regret_mean,nregret_mean,n_tasks
meta_only,extra_trees,extra_trees,365,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,366,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,367,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,368,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,369,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,370,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,371,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,372,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,373,9.284209744503853e-05,0.00016301851851851837,72
meta_only,extra_trees,extra_trees,374,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,375,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,376,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,377,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,378,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,379,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,380,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,381,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,382,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,383,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,384,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,385,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,386,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,387,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,388,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,389,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,390,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,391,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,392,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,393,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,394,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,395,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,396,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,397,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,398,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,399,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,400,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,401,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,402,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,403,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,404,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,405,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,406,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,407,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,408,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,409,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,410,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,411,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,412,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,413,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,414,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,415,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,416,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,417,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,418,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,419,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,420,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,421,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,422,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,423,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,424,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,425,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,426,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,427,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,428,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,429,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,430,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,431,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,432,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,433,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,434,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,435,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,436,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,437,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,438,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,439,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,440,3.7136066547831405e-05,6.520605112154433e-05,72
meta_only,extra_trees,extra_trees,441,0.0,0.0,72
meta_only,extra_trees,extra_trees,442,0.0,0.0,72
meta_only,extra_trees,extra_trees,443,0.0,0.0,72
meta_only,extra_trees,extra_trees,444,0.0,0.0,72
meta_only,extra_trees,extra_trees,445,0.0,0.0,72
meta_only,extra_trees,extra_trees,446,0.0,0.0,72
meta_only,extra_trees,extra_trees,447,0.0,0.0,72
meta_only,extra_trees,extra_trees,448,0.0,0.0,72
meta_only,extra_trees,extra_trees,449,0.0,0.0,72
meta_only,extra_trees,extra_trees,450,0.0,0.0,72
meta_only,extra_trees,extra_trees,451,0.0,0.0,72
meta_only,extra_trees,extra_trees,452,0.0,0.0,72
meta_only,hist_gbrt,hist_gbrt,1,0.058941785966445046,0.1569928390149322,72
meta_only,hist_gbrt,hist_gbrt,2,0.0434800772297688,0.11091751558787624,72
meta_only,hist_gbrt,hist_gbrt,3,0.03031361190619723,0.07432493682287818,72
meta_only,hist_gbrt,hist_gbrt,4,0.014667200859020683,0.035138042817945726,72
meta_only,hist_gbrt,hist_gbrt,5,0.01288979050469272,0.03136427295482122,72
meta_only,hist_gbrt,hist_gbrt,6,0.010913748150955378,0.02635381786303306,72
meta_only,hist_gbrt,hist_gbrt,7,0.010370519785952994,0.02523238999290496,72
meta_only,hist_gbrt,hist_gbrt,8,0.00816976699984811,0.019948348023442926,72
meta_only,hist_gbrt,hist_gbrt,9,0.006566543217331886,0.017414087631438743,72
meta_only,hist_gbrt,hist_gbrt,10,0.0047213298130525305,0.012826854992020846,72
meta_only,hist_gbrt,hist_gbrt,11,0.003910079906747533,0.011684413223713322,72
meta_only,hist_gbrt,hist_gbrt,12,0.003097768083302569,0.009773918419915342,72
meta_only,hist_gbrt,hist_gbrt,13,0.002469638765257306,0.008164490905956352,72
meta_only,hist_gbrt,hist_gbrt,14,0.002388134744392278,0.007948725658545538,72
meta_only,hist_gbrt,hist_gbrt,15,0.0020982537920113276,0.007588537992491569,72
meta_only,hist_gbrt,hist_gbrt,16,0.0020982537920113276,0.007588537992491569,72
meta_only,hist_gbrt,hist_gbrt,17,0.002078088668174793,0.007567819218435586,72
meta_only,hist_gbrt,hist_gbrt,18,0.0020271246383012967,0.0073358710404188565,72
meta_only,hist_gbrt,hist_gbrt,19,0.0019788051554666813,0.007230651950893535,72
meta_only,hist_gbrt,hist_gbrt,20,0.001970144817937893,0.007221083300365644,72
meta_only,hist_gbrt,hist_gbrt,21,0.001968874963908393,0.007216257056960929,72
meta_only,hist_gbrt,hist_gbrt,22,0.001968874963908393,0.007216257056960929,72
meta_only,hist_gbrt,hist_gbrt,23,0.0019170310111846747,0.007047719591500997,72
meta_only,hist_gbrt,hist_gbrt,24,0.001883273480585408,0.006970007372679176,72
meta_only,hist_gbrt,hist_gbrt,25,0.0018174541019650822,0.006728058088900628,72
meta_only,hist_gbrt,hist_gbrt,26,0.0017829972248521746,0.0066798968029422555,72
meta_only,hist_gbrt,hist_gbrt,27,0.0017675781466416753,0.006620600015405015,72
meta_only,hist_gbrt,hist_gbrt,28,0.001568037318927186,0.00629395472100419,72
meta_only,hist_gbrt,hist_gbrt,29,0.001568037318927186,0.00629395472100419,72
meta_only,hist_gbrt,hist_gbrt,30,0.001568037318927186,0.00629395472100419,72
meta_only,hist_gbrt,hist_gbrt,31,0.0015501151419074826,0.006273235392124499,72
meta_only,hist_gbrt,hist_gbrt,32,0.0015375913466965806,0.006209231295862331,72
meta_only,hist_gbrt,hist_gbrt,33,0.0014749087783859514,0.005963140505000091,72
meta_only,hist_gbrt,hist_gbrt,34,0.0014229794103237088,0.005802113168064317,72
meta_only,hist_gbrt,hist_gbrt,35,0.0014229794103237088,0.005802113168064317,72
meta_only,hist_gbrt,hist_gbrt,36,0.0014229794103237088,0.005802113168064317,72
meta_only,hist_gbrt,hist_gbrt,37,0.0014229794103237088,0.005802113168064317,72
meta_only,hist_gbrt,hist_gbrt,38,0.0014229794103237088,0.005802113168064317,72
meta_only,hist_gbrt,hist_gbrt,39,0.0012114578063559087,0.005480344448560998,72
meta_only,hist_gbrt,hist_gbrt,40,0.0011906244730225746,0.005449388529789327,72
meta_only,hist_gbrt,hist_gbrt,41,0.0011906244730225746,0.005449388529789327,72
meta_only,hist_gbrt,hist_gbrt,42,0.0011906244730225746,0.005449388529789327,72
meta_only,hist_gbrt,hist_gbrt,43,0.0011289785809074854,0.004917322675927798,72
meta_only,hist_gbrt,hist_gbrt,44,0.0011289785809074854,0.004917322675927798,72
meta_only,hist_gbrt,hist_gbrt,45,0.0011045692858479268,0.004875739176260466,72
meta_only,hist_gbrt,hist_gbrt,46,0.0010689842053297576,0.0047990852358252446,72
meta_only,hist_gbrt,hist_gbrt,47,0.0010512528514602922,0.004717056898763349,72
meta_only,hist_gbrt,hist_gbrt,48,0.0010512528514602922,0.004717056898763349,72
meta_only,hist_gbrt,hist_gbrt,49,0.0010512528514602922,0.004717056898763349,72
meta_only,hist_gbrt,hist_gbrt,50,0.0010512528514602922,0.004717056898763349,72
meta_only,hist_gbrt,hist_gbrt,51,0.0010512528514602922,0.004717056898763349,72
meta_only,hist_gbrt,hist_gbrt,52,0.0010512528514602922,0.004717056898763349,72
meta_only,hist_gbrt,hist_gbrt,53,0.0008613409705730238,0.0043534734199966235,72
meta_only,hist_gbrt,hist_gbrt,54,0.0008613409705730238,0.0043534734199966235,72
meta_only,hist_gbrt,hist_gbrt,55,0.0008449238442268186,0.004327753255387569,72
meta_only,hist_gbrt,hist_gbrt,56,0.0007156050008593653,0.0036022413932251893,72
meta_only,hist_gbrt,hist_gbrt,57,0.0007101239870910594,0.003582024669951699,72
meta_only,hist_gbrt,hist_gbrt,58,0.0007029987394887042,0.0035744402937666394,72
meta_only,hist_gbrt,hist_gbrt,59,0.00033424411206242003,0.0008441442865398986,72
meta_only,hist_gbrt,hist_gbrt,60,0.0003317188595371661,0.0008414161606532561,72
meta_only,hist_gbrt,hist_gbrt,61,0.00030556275993473856,0.000811526155870855,72
meta_only,hist_gbrt,hist_gbrt,62,0.00030556275993473856,0.000811526155870855,72
meta_only,hist_gbrt,hist_gbrt,63,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,64,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,65,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,66,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,67,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,68,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,69,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,70,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,71,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,72,0.00029908271846247305,0.0008037292496832301,72
meta_only,hist_gbrt,hist_gbrt,73,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,74,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,75,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,76,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,77,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,78,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,79,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,80,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,81,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,82,0.00023478230693983903,0.0007284914983891405,72
meta_only,hist_gbrt,hist_gbrt,83,0.00015427123608637786,0.0004848395734378765,72
meta_only,hist_gbrt,hist_gbrt,84,0.00015427123608637786,0.0004848395734378765,72
meta_only,hist_gbrt,hist_gbrt,85,0.00015427123608637786,0.0004848395734378765,72
meta_only,hist_gbrt,hist_gbrt,86,0.00015427123608637786,0.0004848395734378765,72
meta_only,hist_gbrt,hist_gbrt,87,0.00015427123608637786,0.0004848395734378765,72
meta_only,hist_gbrt,hist_gbrt,88,0.00015427123608637786,0.0004848395734378765,72
meta_only,hist_gbrt,hist_gbrt,89,0.00015427123608637786,0.0004848395734378765,72
meta_only,hist_gbrt,hist_gbrt,90,0.00015427123608637786,0.0004848395734378765,72
meta_only,hist_gbrt,hist_gbrt,91,0.00010662496202501019,0.00021774626003201594,72
meta_only,hist_gbrt,hist_gbrt,92,0.00010662496202501019,0.00021774626003201594,72
meta_only,hist_gbrt,hist_gbrt,93,0.00010662496202501019,0.00021774626003201594,72
meta_only,hist_gbrt,hist_gbrt,94,0.00010662496202501019,0.00021774626003201594,72
meta_only,hist_gbrt,hist_gbrt,95,0.00010662496202501019,0.00021774626003201594,72
meta_only,hist_gbrt,hist_gbrt,96,0.00010662496202501019,0.00021774626003201594,72
meta_only,hist_gbrt,hist_gbrt,97,0.00010662496202501019,0.00021774626003201594,72
meta_only,hist_gbrt,hist_gbrt,98,0.00010662496202501019,0.00021774626003201594,72
meta_only,hist_gbrt,hist_gbrt,99,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,100,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,101,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,102,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,103,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,104,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,105,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,106,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,107,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,108,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,109,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,110,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,111,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,112,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,113,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,114,0.00010227107836078182,0.0002097824541713462,72
meta_only,hist_gbrt,hist_gbrt,115,0.00010227107836078182,0.0002097824541713462,72
